STRING	STRING	STRING	INT	INT	STRING	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING	STRING
38366	深入敌营		160803	4	WorldNpc08920	WorldNpc08920				38365	38367							title_38366	context_38366	context_38366,menu_38366	complete_38366	uncom_38366	target_38366	task_TrackInfo_38366	next_38366	CanAcceptMenu_38366	UncompleteMenu_38366	CompleteMenu_38366						1	0	0					
38367	深入敌营		160803	4	WorldNpc08920	WorldNpc08920				38366	38368			3063				title_38367	context_38367	context_38367,menu_38367	complete_38367	uncom_38367	target_38367	task_TrackInfo_38367	next_38367	CanAcceptMenu_38367	UncompleteMenu_38367	CompleteMenu_38367						1	0	0					
38368	深入敌营		160803	4	WorldNpc08920	WorldNpc08920				38367	38369							title_38368	context_38368	context_38368,menu_38368	complete_38368	uncom_38368	target_38368	task_TrackInfo_38368	next_38368	CanAcceptMenu_38368	UncompleteMenu_38368	CompleteMenu_38368						1	0	0					
38369	深入敌营		160803	4	WorldNpc08920	WorldNpc08927				38368	38370			3064				title_38369	context_38369	context_38369,menu_38369	complete_38369	uncom_38369	target_38369	task_TrackInfo_38369	next_38369	CanAcceptMenu_38369	UncompleteMenu_38369	CompleteMenu_38369						1	0	0					
38370	深入敌营		160803	4	WorldNpc08927	WorldNpc08921				38369	38371				10			title_38370	context_38370	context_38370,menu_38370	complete_38370	uncom_38370	target_38370	task_TrackInfo_38370	next_38370	CanAcceptMenu_38370	UncompleteMenu_38370	CompleteMenu_38370						1	0	0					
38371	深入敌营		160803	4	WorldNpc08921	WorldNpc08921				38370	38372							title_38371	context_38371	context_38371,menu_38371	complete_38371	uncom_38371	target_38371	task_TrackInfo_38371	next_38371	CanAcceptMenu_38371	UncompleteMenu_38371	CompleteMenu_38371						1	0	0					
38372	深入敌营		160803	4	WorldNpc08921	WorldNpc08922				38371	38373							title_38372	context_38372	context_38372,menu_38372	complete_38372	uncom_38372	target_38372	task_TrackInfo_38372	next_38372	CanAcceptMenu_38372	UncompleteMenu_38372	CompleteMenu_38372						1	0	0					
38373	云开雾散		160804	4	WorldNpc08922	WorldNpc08922				38372	38374							title_38373	context_38373	context_38373,menu_38373	complete_38373	uncom_38373	target_38373	task_TrackInfo_38373	next_38373	CanAcceptMenu_38373	UncompleteMenu_38373	CompleteMenu_38373						1	0	0					
38374	云开雾散		160804	4	WorldNpc08922	WorldNpc08922				38373	38375							title_38374	context_38374	context_38374,menu_38374	complete_38374	uncom_38374	target_38374	task_TrackInfo_38374	next_38374	CanAcceptMenu_38374	UncompleteMenu_38374	CompleteMenu_38374						1	0	0					
38375	云开雾散		160804	4	WorldNpc08922	WorldNpc08922				38374	38376							title_38375	context_38375	context_38375,menu_38375	complete_38375	uncom_38375	target_38375	task_TrackInfo_38375	next_38375	CanAcceptMenu_38375	UncompleteMenu_38375	CompleteMenu_38375						1	0	0					
38376	云开雾散		160804	4	WorldNpc08922	WorldNpc08923				38375	38377							title_38376	context_38376	context_38376,menu_38376	complete_38376	uncom_38376	target_38376	task_TrackInfo_38376	next_38376	CanAcceptMenu_38376	UncompleteMenu_38376	CompleteMenu_38376						1	0	0					
38377	云开雾散		160804	4	WorldNpc08923	WorldNpc08923				38376	38378							title_38377	context_38377	context_38377,menu_38377	complete_38377	uncom_38377	target_38377	task_TrackInfo_38377	next_38377	CanAcceptMenu_38377	UncompleteMenu_38377	CompleteMenu_38377						1	0	0					
38378	云开雾散		160804	4	WorldNpc08923	WorldNpc08923				38377	38379				10			title_38378	context_38378	context_38378,menu_38378	complete_38378	uncom_38378	target_38378	task_TrackInfo_38378	next_38378	CanAcceptMenu_38378	UncompleteMenu_38378	CompleteMenu_38378						1	0	0					
38379	云开雾散		160804	4	WorldNpc08923	WorldNpc08923				38378	38380					submitnpcex_38379		title_38379	context_38379	context_38379,menu_38379	complete_38379	uncom_38379	target_38379	task_TrackInfo_38379	next_38379	CanAcceptMenu_38379	UncompleteMenu_38379	CompleteMenu_38379						1	0	0					
38380	云开雾散		160804	4	WorldNpc08923	WorldNpc08915				38379	38381							title_38380	context_38380	context_38380,menu_38380	complete_38380	uncom_38380	target_38380	task_TrackInfo_38380	next_38380	CanAcceptMenu_38380	UncompleteMenu_38380	CompleteMenu_38380						1	0	0					
38381	云开雾散		160804	4	WorldNpc08915	WorldNpc08916				38380	38382							title_38381	context_38381	context_38381,menu_38381	complete_38381	uncom_38381	target_38381	task_TrackInfo_38381	next_38381	CanAcceptMenu_38381	UncompleteMenu_38381	CompleteMenu_38381						1	0	0					
38382	云开雾散		160804	4	WorldNpc08916	WorldNpc08916				38381	38383							title_38382	context_38382	context_38382,menu_38382	complete_38382	uncom_38382	target_38382	task_TrackInfo_38382	next_38382	CanAcceptMenu_38382	UncompleteMenu_38382	CompleteMenu_38382						1	0	0					
38383	云开雾散		160804	4	WorldNpc08916	WorldNpc08916				38382	38384							title_38383	context_38383	context_38383,menu_38383	complete_38383	uncom_38383	target_38383	task_TrackInfo_38383	next_38383	CanAcceptMenu_38383	UncompleteMenu_38383	CompleteMenu_38383						1	0	0					
38384	云开雾散		160804	4	WorldNpc08916	WorldNpc00212				38383	38385							title_38384	context_38384	context_38384,menu_38384	complete_38384	uncom_38384	target_38384	task_TrackInfo_38384	next_38384	CanAcceptMenu_38384	UncompleteMenu_38384	CompleteMenu_38384						1	0	0					
38385	诡异死尸		160901	4	WorldNpc00212	WorldNpc00472				38384	38387							title_38385	context_38385	context_38385,menu_38385	complete_38385	uncom_38385	target_38385	task_TrackInfo_38385	next_38385	CanAcceptMenu_38385	UncompleteMenu_38385	CompleteMenu_38385						1	0	0					
38387	诡异死尸		160901	4	WorldNpc00472	WorldNpc00245				38385	38388							title_38387	context_38387	context_38387,menu_38387	complete_38387	uncom_38387	target_38387	task_TrackInfo_38387	next_38387	CanAcceptMenu_38387	UncompleteMenu_38387	CompleteMenu_38387						1	0	0					
38388	诡异死尸		160901	4	WorldNpc00245	WorldNpc00472				38387	38389							title_38388	context_38388	context_38388,menu_38388	complete_38388	uncom_38388	target_38388	task_TrackInfo_38388	next_38388	CanAcceptMenu_38388	UncompleteMenu_38388	CompleteMenu_38388						1	0	0					
38389	诡异死尸		160901	4	WorldNpc00472	WorldNpc00262				38388	38390			3065,3066				title_38389	context_38389	context_38389,menu_38389	complete_38389	uncom_38389	target_38389	task_TrackInfo_38389	next_38389	CanAcceptMenu_38389	UncompleteMenu_38389	CompleteMenu_38389						1	0	0					
38390	诡异死尸		160901	4	WorldNpc00262	WorldNpc00262				38389	38391							title_38390	context_38390	context_38390,menu_38390	complete_38390	uncom_38390	target_38390	task_TrackInfo_38390	next_38390	CanAcceptMenu_38390	UncompleteMenu_38390	CompleteMenu_38390						1	0	0					
38391	诡异死尸		160901	4	WorldNpc00262	WorldNpc00212				38390	38392							title_38391	context_38391	context_38391,menu_38391	complete_38391	uncom_38391	target_38391	task_TrackInfo_38391	next_38391	CanAcceptMenu_38391	UncompleteMenu_38391	CompleteMenu_38391						1	0	0					
38392	诡异死尸		160901	4	WorldNpc00212	WorldNpc00380				38391	38395							title_38392	context_38392	context_38392,menu_38392	complete_38392	uncom_38392	target_38392	task_TrackInfo_38392	next_38392	CanAcceptMenu_38392	UncompleteMenu_38392	CompleteMenu_38392						1	0	0					
38395	诡异死尸		160901	4	WorldNpc00380	WorldNpc00212				38392	38396							title_38395	context_38395	context_38395,menu_38395	complete_38395	uncom_38395	target_38395	task_TrackInfo_38395	next_38395	CanAcceptMenu_38395	UncompleteMenu_38395	CompleteMenu_38395						1	0	0					
38396	诡异死尸		160901	4	WorldNpc00212	WorldNpc00245				38395	38397							title_38396	context_38396	context_38396,menu_38396	complete_38396	uncom_38396	target_38396	task_TrackInfo_38396	next_38396	CanAcceptMenu_38396	UncompleteMenu_38396	CompleteMenu_38396						1	0	0					
38397	古墓探寻		160902	4	WorldNpc00245	WorldNpc00212				38396	38399							title_38397	context_38397	context_38397,menu_38397	complete_38397	uncom_38397	target_38397	task_TrackInfo_38397	next_38397	CanAcceptMenu_38397	UncompleteMenu_38397	CompleteMenu_38397						0	0	0					
38399	古墓探寻		160902	4	WorldNpc00212	WorldNpc00212				38397	38400							title_38399	context_38399	context_38399,menu_38399	complete_38399	uncom_38399	target_38399	task_TrackInfo_38399	next_38399	CanAcceptMenu_38399	UncompleteMenu_38399	CompleteMenu_38399						1	0	0					
38400	古墓探寻		160902	4	WorldNpc00212	WorldNpc08829				38399	38402							title_38400	context_38400	context_38400,menu_38400	complete_38400	uncom_38400	target_38400	task_TrackInfo_38400	next_38400	CanAcceptMenu_38400	UncompleteMenu_38400	CompleteMenu_38400						1	0	0					
38402	古墓探寻		160902	4	WorldNpc08829	WorldNpc08830				38400	38403							title_38402	context_38402	context_38402,menu_38402	complete_38402	uncom_38402	target_38402	task_TrackInfo_38402	next_38402	CanAcceptMenu_38402	UncompleteMenu_38402	CompleteMenu_38402						1	0	0					
38403	古墓探寻		160902	4	WorldNpc08830	WorldNpc08831				38402	38405				10			title_38403	context_38403	context_38403,menu_38403	complete_38403	uncom_38403	target_38403	task_TrackInfo_38403	next_38403	CanAcceptMenu_38403	UncompleteMenu_38403	CompleteMenu_38403						1	0	0					
38405	古墓探寻		160902	4	WorldNpc08831	WorldNpc08831				38403	38406							title_38405	context_38405	context_38405,menu_38405	complete_38405	uncom_38405	target_38405	task_TrackInfo_38405	next_38405	CanAcceptMenu_38405	UncompleteMenu_38405	CompleteMenu_38405						0	0	0					
38406	古墓探寻		160902	4	WorldNpc08831	WorldNpc08832				38405	38407							title_38406	context_38406	context_38406,menu_38406	complete_38406	uncom_38406	target_38406	task_TrackInfo_38406	next_38406	CanAcceptMenu_38406	UncompleteMenu_38406	CompleteMenu_38406						1	0	0					
38407	古墓探寻		160902	4	WorldNpc08832	WorldNpc08832				38406	38408							title_38407	context_38407	context_38407,menu_38407	complete_38407	uncom_38407	target_38407	task_TrackInfo_38407	next_38407	CanAcceptMenu_38407	UncompleteMenu_38407	CompleteMenu_38407						1	0	0					
38408	古墓探寻		160902	4	WorldNpc08832	WorldNpc00212				38407	38409							title_38408	context_38408	context_38408,menu_38408	complete_38408	uncom_38408	target_38408	task_TrackInfo_38408	next_38408	CanAcceptMenu_38408	UncompleteMenu_38408	CompleteMenu_38408						1	0	0					
38409	洛阳探秘		160903	4	WorldNpc00212	WorldNpc00212				38408	38410					submitnpcex_38409		title_38409	context_38409	context_38409,menu_38409	complete_38409	uncom_38409	target_38409	task_TrackInfo_38409	next_38409	CanAcceptMenu_38409	UncompleteMenu_38409	CompleteMenu_38409						1	0	0					
38410	洛阳探秘		160903	4	WorldNpc00212	WorldNpc10004				38409	38411			3067				title_38410	context_38410	context_38410,menu_38410	complete_38410	uncom_38410	target_38410	task_TrackInfo_38410	next_38410	CanAcceptMenu_38410	UncompleteMenu_38410	CompleteMenu_38410						1	0	0					
38411	洛阳探秘		160903	4	WorldNpc10004	WorldNpc10016				38410	38412							title_38411	context_38411	context_38411,menu_38411	complete_38411	uncom_38411	target_38411	task_TrackInfo_38411	next_38411	CanAcceptMenu_38411	UncompleteMenu_38411	CompleteMenu_38411						1	0	0					
38412	洛阳探秘		160903	4	WorldNpc10016	WorldNpc10016				38411	38414				10			title_38412	context_38412	context_38412,menu_38412	complete_38412	uncom_38412	target_38412	task_TrackInfo_38412	next_38412	CanAcceptMenu_38412	UncompleteMenu_38412	CompleteMenu_38412						1	0	0					
38414	洛阳探秘		160903	4	WorldNpc10016	WorldNpc10016				38412	38415							title_38414	context_38414	context_38414,menu_38414	complete_38414	uncom_38414	target_38414	task_TrackInfo_38414	next_38414	CanAcceptMenu_38414	UncompleteMenu_38414	CompleteMenu_38414						1	0	0					
38415	洛阳探秘		160903	4	WorldNpc10016	WorldNpc10017				38414	38416					submitnpcex_38415		title_38415	context_38415	context_38415,menu_38415	complete_38415	uncom_38415	target_38415	task_TrackInfo_38415	next_38415	CanAcceptMenu_38415	UncompleteMenu_38415	CompleteMenu_38415						1	0	0					
38416	洛阳探秘		160903	4	WorldNpc10017	WorldNpc10017				38415	38417							title_38416	context_38416	context_38416,menu_38416	complete_38416	uncom_38416	target_38416	task_TrackInfo_38416	next_38416	CanAcceptMenu_38416	UncompleteMenu_38416	CompleteMenu_38416						1	0	0					
38417	洛阳探秘		160903	4	WorldNpc10018	WorldNpc10018				38416	38418							title_38417	context_38417	context_38417,menu_38417	complete_38417	uncom_38417	target_38417	task_TrackInfo_38417	next_38417	CanAcceptMenu_38417	UncompleteMenu_38417	CompleteMenu_38417						1	0	0					
38418	洛阳探秘		160903	4	WorldNpc10017	WorldNpc10017				38417	38419							title_38418	context_38418	context_38418,menu_38418	complete_38418	uncom_38418	target_38418	task_TrackInfo_38418	next_38418	CanAcceptMenu_38418	UncompleteMenu_38418	CompleteMenu_38418						1	0	0					
38419	洛阳探秘		160903	4	WorldNpc10018	WorldNpc10018				38418	38420				10			title_38419	context_38419	context_38419,menu_38419	complete_38419	uncom_38419	target_38419	task_TrackInfo_38419	next_38419	CanAcceptMenu_38419	UncompleteMenu_38419	CompleteMenu_38419						1	0	0					
38420	洛阳探秘		160903	4	WorldNpc10018	WorldNpc00212				38419	38421			3068				title_38420	context_38420	context_38420,menu_38420	complete_38420	uncom_38420	target_38420	task_TrackInfo_38420	next_38420	CanAcceptMenu_38420	UncompleteMenu_38420	CompleteMenu_38420						1	0	0					
38421	云破天开		160904	4	WorldNpc00212	WorldNpc00212				38420	38422							title_38421	context_38421	context_38421,menu_38421	complete_38421	uncom_38421	target_38421	task_TrackInfo_38421	next_38421	CanAcceptMenu_38421	UncompleteMenu_38421	CompleteMenu_38421						1	0	0					
38422	云破天开		160904	4	WorldNpc00212	WorldNpc00381				38421	38423							title_38422	context_38422	context_38422,menu_38422	complete_38422	uncom_38422	target_38422	task_TrackInfo_38422	next_38422	CanAcceptMenu_38422	UncompleteMenu_38422	CompleteMenu_38422						1	0	0					
38423	云破天开		160904	4	WorldNpc00381	WorldNpc00381				38422	38424				10			title_38423	context_38423	context_38423,menu_38423	complete_38423	uncom_38423	target_38423	task_TrackInfo_38423	next_38423	CanAcceptMenu_38423	UncompleteMenu_38423	CompleteMenu_38423						1	0	0					
38424	云破天开		160904	4	WorldNpc00381	WorldNpc00212				38423	38425							title_38424	context_38424	context_38424,menu_38424	complete_38424	uncom_38424	target_38424	task_TrackInfo_38424	next_38424	CanAcceptMenu_38424	UncompleteMenu_38424	CompleteMenu_38424						1	0	0					
38425	云破天开		160904	4	WorldNpc00212	WorldNpc08833				38424	38426			3069				title_38425	context_38425	context_38425,menu_38425	complete_38425	uncom_38425	target_38425	task_TrackInfo_38425	next_38425	CanAcceptMenu_38425	UncompleteMenu_38425	CompleteMenu_38425						1	0	0					
38426	云破天开		160904	4	WorldNpc08833	WorldNpc08833				38425	38427				10			title_38426	context_38426	context_38426,menu_38426	complete_38426	uncom_38426	target_38426	task_TrackInfo_38426	next_38426	CanAcceptMenu_38426	UncompleteMenu_38426	CompleteMenu_38426						1	0	0					
38427	云破天开		160904	4	WorldNpc08833	WorldNpc08833				38426	38429							title_38427	context_38427	context_38427,menu_38427	complete_38427	uncom_38427	target_38427	task_TrackInfo_38427	next_38427	CanAcceptMenu_38427	UncompleteMenu_38427	CompleteMenu_38427						1	0	0					
38429	云破天开		160904	4	WorldNpc08833	WorldNpc08833				38427	38430							title_38429	context_38429	context_38429,menu_38429	complete_38429	uncom_38429	target_38429	task_TrackInfo_38429	next_38429	CanAcceptMenu_38429	UncompleteMenu_38429	CompleteMenu_38429						1	0	0					
38430	云破天开		160904	4	WorldNpc08833	WorldNpc00212				38429	38432			3070				title_38430	context_38430	context_38430,menu_38430	complete_38430	uncom_38430	target_38430	task_TrackInfo_38430	next_38430	CanAcceptMenu_38430	UncompleteMenu_38430	CompleteMenu_38430						1	0	0					
38432	云破天开		160904	4	WorldNpc00212	WorldNpc00472		38854		38430	38854							title_38432	context_38432	context_38432,menu_38432	complete_38432	uncom_38432	target_38432	task_TrackInfo_38432	next_38432	CanAcceptMenu_38432	UncompleteMenu_38432	CompleteMenu_38432						1	0	0					
38433	一念之差	【1/12】	161001	4	WorldNpc00211	WorldNpc06133				38854	38434			3071,3072				title_38433	context_38433	context_38433,menu_38433	complete_38433	uncom_38433	target_38433	task_TrackInfo_38433	next_38433	CanAcceptMenu_38433	UncompleteMenu_38433	CompleteMenu_38433						1	0	0					
38434	一念之差	【2/12】	161001	4	WorldNpc06133	WorldNpc06136				38433	38435							title_38434	context_38434	context_38434,menu_38434	complete_38434	uncom_38434	target_38434	task_TrackInfo_38434	next_38434	CanAcceptMenu_38434	UncompleteMenu_38434	CompleteMenu_38434						1	0	0					
38435	一念之差	【3/12】	161001	4	WorldNpc06136	WorldNpc06133				38434	38436							title_38435	context_38435	context_38435,menu_38435	complete_38435	uncom_38435	target_38435	task_TrackInfo_38435	next_38435	CanAcceptMenu_38435	UncompleteMenu_38435	CompleteMenu_38435						1	0	0					
38436	一念之差	【4/12】	161001	4	WorldNpc06133	WorldNpc06136				38435	38437							title_38436	context_38436	context_38436,menu_38436	complete_38436	uncom_38436	target_38436	task_TrackInfo_38436	next_38436	CanAcceptMenu_38436	UncompleteMenu_38436	CompleteMenu_38436						1	0	0					
38437	一念之差	【5/12】	161001	4	WorldNpc06136	WorldNpc06136				38436	38438				10			title_38437	context_38437	context_38437,menu_38437	complete_38437	uncom_38437	target_38437	task_TrackInfo_38437	next_38437	CanAcceptMenu_38437	UncompleteMenu_38437	CompleteMenu_38437						1	0	0					
